gbest_fitness,mean_fitness,std_fitness,gbest_fitness_change,sum_dist_center,sum_dist_gbest,not_updata_count,iter_time,action
0.9309827089309692,1.0,0.9668752551078796,0.0,0.36438044905662537,0.3804691433906555,0.0,0.0,0.08060211688280106
0.9383711814880371,1.0,0.9681651592254639,0.0,0.3661314845085144,0.3809531629085541,1.0,0.004999999888241291,0.06841160356998444
0.8996418118476868,1.0,0.9509817361831665,0.7803323268890381,0.0,0.020864855498075485,0.0,0.009999999776482582,0.09110613167285919
0.9065163135528564,1.0,0.9427746534347534,0.7865445017814636,0.0,0.02119869366288185,1.0,0.014999999664723873,0.07831227779388428
0.9145097732543945,1.0,0.9426674842834473,0.7935948371887207,0.0,0.020608533173799515,2.0,0.019999999552965164,0.06236239895224571
0.9248135685920715,1.0,0.9479362964630127,0.8029267191886902,0.0,0.02076086215674877,3.0,0.02500000037252903,0.04428989440202713
0.9202010631561279,1.0,0.9459314942359924,0.8701415061950684,0.0,0.019527828320860863,0.0,0.029999999329447746,0.09246065467596054
0.8851083517074585,1.0,0.9368129968643188,0.9227291345596313,0.0,0.016403397545218468,0.0,0.03500000014901161,0.09230446070432663
0.8921604752540588,1.0,0.9349799156188965,0.9299535751342773,0.0,0.015683060511946678,1.0,0.03999999910593033,0.08089730143547058
0.8895335793495178,1.0,0.9417802095413208,0.9409691095352173,0.0,0.01317211240530014,0.0,0.04500000178813934,0.09275469183921814
0.8848778605461121,1.0,0.9464951753616333,0.9571973085403442,0.0,0.011018842458724976,0.0,0.05000000074505806,0.09298050403594971
0.8905170559883118,1.0,0.9479042291641235,0.9632353782653809,0.0,0.01022884901612997,1.0,0.054999999701976776,0.0818466991186142
0.8987413644790649,1.0,0.9393201470375061,0.9719757437705994,0.0,0.00952056422829628,2.0,0.05999999865889549,0.06423576921224594
0.905885636806488,1.0,0.9407008290290833,0.9795613884925842,0.0,0.00890771672129631,3.0,0.06499999761581421,0.0465044267475605
0.8660663366317749,1.0,0.9356989860534668,0.9955341219902039,0.0,0.006492555607110262,0.0,0.07000000029802322,0.0927666500210762
0.8704431056976318,0.9948700070381165,0.9344114661216736,1.0,0.0,0.00501996511593461,1.0,0.07500000298023224,0.08163867890834808
0.8708397150039673,0.9874311089515686,0.9297652840614319,1.0,0.0,0.003908105194568634,2.0,0.07999999821186066,0.06371062994003296
0.8714464902877808,0.9791320562362671,0.9331938028335571,1.0,0.0,0.003309536725282669,3.0,0.08500000089406967,0.04548661783337593
0.871982216835022,0.9682822823524475,0.9160731434822083,1.0,0.0,0.002807043492794037,4.0,0.09000000357627869,0.029402844607830048
0.8723794221878052,0.9630441665649414,0.9094530344009399,1.0,0.0,0.0027338822837918997,5.0,0.0949999988079071,0.019114375114440918
0.8725855350494385,0.9586817026138306,0.9066959619522095,1.0,0.0,0.0029830578714609146,6.0,0.10000000149011612,0.0142756262794137
0.8725903630256653,0.952051043510437,0.90266352891922,1.0,0.0,0.0038478635251522064,7.0,0.10499999672174454,0.010697765275835991
0.872840940952301,0.9449611306190491,0.8856893181800842,1.0,0.0,0.003191758645698428,8.0,0.10999999940395355,0.00733568798750639
0.8732717037200928,0.938510000705719,0.8725265264511108,1.0,0.0,0.0032030262518674135,9.0,0.11500000208616257,0.0039102304726839066
0.8449736833572388,0.9309393763542175,0.8682034015655518,1.0,0.0,0.007319889031350613,0.0,0.11999999731779099,0.08951186388731003
0.844831645488739,0.9265829920768738,0.8630852103233337,1.0,0.0,0.0069708554074168205,1.0,0.125,0.0777483731508255
0.8110417127609253,0.9198094606399536,0.8604702353477478,1.0,0.0,0.011930092237889767,0.0,0.12999999523162842,0.08842504769563675
0.8121115565299988,0.910378634929657,0.855786919593811,1.0,0.0,0.01140554528683424,1.0,0.13500000536441803,0.07659081369638443
0.8019167184829712,0.9028830528259277,0.8550122976303101,1.0,0.0,0.04254770278930664,0.0,0.14000000059604645,0.08778674900531769
0.8027909398078918,0.8934548497200012,0.8398166298866272,1.0,0.0,0.045815370976924896,1.0,0.14499999582767487,0.07541897892951965
0.8030694723129272,0.8877846598625183,0.8335461616516113,1.0,0.0,0.048207614570856094,0.0,0.15000000596046448,0.08700776845216751
0.8037002682685852,0.8784260153770447,0.8260815739631653,1.0,0.0,0.04909447953104973,1.0,0.1550000011920929,0.07469099014997482
0.7878968715667725,0.8734579086303711,0.8258174061775208,1.0,0.0,0.007576590403914452,0.0,0.1599999964237213,0.0863935649394989
0.7885245680809021,0.8654887676239014,0.8101402521133423,1.0,0.0,0.007567634340375662,1.0,0.16500000655651093,0.0737481415271759
0.788723886013031,0.8597548007965088,0.8044026494026184,1.0,0.0,0.008917759172618389,2.0,0.17000000178813934,0.055923014879226685
0.779141366481781,0.8574444055557251,0.8020947575569153,1.0,0.0,0.01189067866653204,0.0,0.17499999701976776,0.08536480367183685
0.7617086172103882,0.8522656559944153,0.7981070876121521,1.0,0.0,0.005438527557998896,0.0,0.18000000715255737,0.08483029901981354
0.762514054775238,0.8435600996017456,0.7916865944862366,1.0,0.0,0.005109427496790886,1.0,0.1850000023841858,0.07219313085079193
0.7632960677146912,0.8375632166862488,0.7787638306617737,1.0,0.0,0.00490905623883009,2.0,0.1899999976158142,0.05420425906777382
0.7633618712425232,0.8284534215927124,0.7607488632202148,1.0,0.0,0.0038719975855201483,3.0,0.19499999284744263,0.034705713391304016
0.752007782459259,0.8231334090232849,0.761150062084198,1.0,0.0,0.006775762420147657,0.0,0.20000000298023224,0.08325216919183731
0.7481757998466492,0.817249059677124,0.7596356272697449,1.0,0.0,0.007781823165714741,0.0,0.20499999821186066,0.08302865922451019
0.748281717300415,0.8139558434486389,0.7582626342773438,1.0,0.0,0.010066964663565159,1.0,0.20999999344348907,0.07020680606365204
0.7485948801040649,0.811468243598938,0.7563051581382751,1.0,0.0,0.009694729000329971,2.0,0.2150000035762787,0.05251116678118706
0.7489651441574097,0.8056632876396179,0.7389705181121826,1.0,0.0,0.012018304318189621,3.0,0.2199999988079071,0.03345174714922905
0.749648928642273,0.8013657331466675,0.7332974672317505,1.0,0.0,0.014403157867491245,4.0,0.22499999403953552,0.021038083359599113
0.749989926815033,0.7956897020339966,0.7221553325653076,1.0,0.0,0.01500533428043127,5.0,0.23000000417232513,0.014258447103202343
0.7496881484985352,0.7920994162559509,0.722541093826294,1.0,0.0,0.006106633227318525,0.0,0.23499999940395355,0.08193269371986389
0.7409418821334839,0.7889888286590576,0.7215613126754761,1.0,0.0,0.007506145164370537,0.0,0.23999999463558197,0.08165650814771652
0.7399640083312988,0.7855211496353149,0.7160316109657288,1.0,0.0,0.005939314607530832,1.0,0.24500000476837158,0.06820754706859589
0.7382107377052307,0.781446099281311,0.7124860882759094,1.0,0.0,0.05381811410188675,0.0,0.25,0.0813068076968193
0.7346029877662659,0.7772315740585327,0.7138972878456116,1.0,0.0,0.004192519001662731,0.0,0.2549999952316284,0.08120711147785187
0.7345328330993652,0.7737743854522705,0.7132253646850586,1.0,0.0,0.00442793732509017,1.0,0.25999999046325684,0.06782213598489761
0.706157386302948,0.7688464522361755,0.7044801115989685,1.0,0.0,0.0011178589193150401,0.0,0.26499998569488525,0.08026178926229477
0.7059652805328369,0.764884889125824,0.6995261311531067,1.0,0.0,0.0027866638265550137,1.0,0.27000001072883606,0.06662794947624207
0.702684223651886,0.7608537077903748,0.692599892616272,1.0,0.0,0.001580074429512024,0.0,0.2750000059604645,0.07989535480737686
0.7027732729911804,0.7601823806762695,0.6933697462081909,1.0,0.0,0.0015469935024157166,1.0,0.2800000011920929,0.06626717746257782
0.7035953998565674,0.7576309442520142,0.689444899559021,1.0,0.0,0.0022011196706444025,2.0,0.2849999964237213,0.048101093620061874
0.6996757984161377,0.7530505061149597,0.6834190487861633,1.0,0.0,0.01619885489344597,0.0,0.28999999165534973,0.07964882254600525
0.6850212812423706,0.7476610541343689,0.6868765354156494,1.0,0.0,0.004380044527351856,0.0,0.29499998688697815,0.07932032644748688
0.685505211353302,0.7440656423568726,0.6762259602546692,1.0,0.0,0.004587062634527683,1.0,0.30000001192092896,0.06509311497211456
